FID,id_objeto,nome,geometriaaproximada,nomeabrev,largura,extensao,operacional,situacaofisica,homologacao,tipopista,usopista,revestimento,geom
BCIM_Pista_Ponto_Pouso_P.39901,39901,Peregrino Filho,Não,,30,1600,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-37.257500000842505 -7.037777778609399)
BCIM_Pista_Ponto_Pouso_P.36809,36809,Palmares,Não,,25,600,Sim,Construída,Sim,Pista de pouso,Desconhecido,Grama,POINT (-54.89083333236593 -28.72222222012213)
BCIM_Pista_Ponto_Pouso_P.39937,39937,Aeroclube de Bagé,Não,,50,640,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-54.134722221100965 -31.3277777754682)
BCIM_Pista_Ponto_Pouso_P.39947,39947,Olavo Cecco Rigon,Não,,18,1480,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-52.05111111042973 -27.18055555373309)
BCIM_Pista_Ponto_Pouso_P.39957,39957,Francisco Lacerda Júnior,Não,,30,1400,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-50.60277777744206 -23.1527777764274)
BCIM_Pista_Ponto_Pouso_P.40019,40019,Sebastião Gomes de Souza,Não,,30,1115,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-45.99277777781032 -20.43861111026577)
BCIM_Pista_Ponto_Pouso_P.40057,40057,Santa Maria da Vitória,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-44.21722222267123 -13.400555555503738)
BCIM_Pista_Ponto_Pouso_P.40127,40127,Doutor Lúcio Lima,Não,,23,1500,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-40.70416666754026 -5.2111111119487425)
BCIM_Pista_Ponto_Pouso_P.40247,40247,Moisés Lupion,Não,,18,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-50.26472222186544 -23.763055554159955)
BCIM_Pista_Ponto_Pouso_P.40261,40261,Carlos Ruhl,Não,,60,800,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-53.61055555467404 -28.657777775740993)
BCIM_Pista_Ponto_Pouso_P.40265,40265,João Galdino,Não,,23,1000,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-50.22833333302442 -23.026944443125185)
BCIM_Pista_Ponto_Pouso_P.40267,40267,Capitão João Busse,Não,,30,1400,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.38499999959434 -23.61222222078699)
BCIM_Pista_Ponto_Pouso_P.40269,40269,Aeroclube de Passo Fundo,Não,,35,1080,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-52.51666666588169 -28.250555553607278)
BCIM_Pista_Ponto_Pouso_P.40289,40289,Camapuã,Não,,23,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-54.019166666369124 -19.597777776613025)
BCIM_Pista_Ponto_Pouso_P.40309,40309,Yara,Não,,100,1300,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-50.42305555523402 -23.07277777644435)
BCIM_Pista_Ponto_Pouso_P.40315,40315,Ruben Berta,Não,,30,1400,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-54.05388888827416 -24.512777776122686)
BCIM_Pista_Ponto_Pouso_P.40319,40319,Gastão de Mesquita Filho,Não,,23,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-52.642222221742976 -23.691388887384083)
BCIM_Pista_Ponto_Pouso_P.40329,40329,Paulo Abdala,Não,,30,1320,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-53.06388888822661 -26.059444442684615)
BCIM_Pista_Ponto_Pouso_P.40375,40375,Juvenal Loureiro Cardoso,Não,,30,1400,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-52.69416666601505 -26.21777777601991)
BCIM_Pista_Ponto_Pouso_P.40379,40379,Santos Dumont,Não,,30,1455,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-48.531111110728745 -25.540555554062752)
BCIM_Pista_Ponto_Pouso_P.40381,40381,Edu Chaves,Não,,30,1500,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-52.48444444401267 -23.091666665229624)
BCIM_Pista_Ponto_Pouso_P.40387,40387,Municipal João Winckler,Não,,45,760,Sim,Construída,Sim,Pista de pouso,Público,Saibro,POINT (-52.3730555548769 -26.875555553748093)
BCIM_Pista_Ponto_Pouso_P.40391,40391,Avelino Vieira,Não,,23,1400,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-49.79055555520144 -24.104166665259537)
BCIM_Pista_Ponto_Pouso_P.40457,40457,Manoel Ribas,Não,,18,1000,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-53.043888888352285 -24.22055555397846)
BCIM_Pista_Ponto_Pouso_P.40493,40493,Walter Bundchen,Não,,18,1050,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-54.34111111025915 -27.638888886916455)
BCIM_Pista_Ponto_Pouso_P.40603,40603,Lauro Antônio da Costa,Não,,30,1000,Sim,Construída,Sim,Pista de pouso,Público,Saibro,POINT (-50.60386515976814 -27.28723906358092)
BCIM_Pista_Ponto_Pouso_P.40627,40627,Attilio Accorsi,Não,,23,1100,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-53.14972222176479 -22.917777776325167)
BCIM_Pista_Ponto_Pouso_P.40637,40637,Gaudêncio Machado Ramos,Não,,18,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-55.8922222211048 -29.81249999775485)
BCIM_Pista_Ponto_Pouso_P.40651,40651,Miguel Adolfo Orth,Não,,18,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-54.07305555488534 -25.309444442710163)
BCIM_Pista_Ponto_Pouso_P.40655,40655,Hugo Werner,Não,,100,920,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-49.83222222173312 -26.158888887271875)
BCIM_Pista_Ponto_Pouso_P.40697,40697,Aramando Reginato,Não,,30,1050,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-52.733888888154354 -27.367222220349834)
BCIM_Pista_Ponto_Pouso_P.40717,40717,Hálio Wasum,Não,,18,1260,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-53.50333333259441 -26.781111109260138)
BCIM_Pista_Ponto_Pouso_P.40729,40729,São Sebastião,Não,,30,1100,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.97555555492791 -26.47225501913412)
BCIM_Pista_Ponto_Pouso_P.40731,40731,Brasílio Marques,Não,,18,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-53.828888888298714 -24.344722220594566)
BCIM_Pista_Ponto_Pouso_P.40739,40739,Aguinaldo Pereira Lima,Não,,23,1200,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-49.81888888856031 -23.6744444430795)
BCIM_Pista_Ponto_Pouso_P.40753,40753,Major Neodo S. Pereira,Não,,30,1420,Sim,Construída,Sim,Pista de pouso,Público,Terra,POINT (-49.9602777773702 -24.807499998513343)
BCIM_Pista_Ponto_Pouso_P.40819,40819,Ismael Nunes,Não,,30,1050,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-49.89412445090063 -28.25084325021104)
BCIM_Pista_Ponto_Pouso_P.40851,40851,Três Lagoas,Não,,30,2000,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.683888888645086 -20.75444444328256)
BCIM_Pista_Ponto_Pouso_P.40879,40879,José Cleto,Não,,30,1000,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.0688888883283 -26.23166666498408)
BCIM_Pista_Ponto_Pouso_P.40891,40891,Vacaria,Não,,30,1080,Sim,Construída,Sim,Pista de pouso,Desconhecido,Sílica,POINT (-50.917777777067656 -28.5091666647655)
BCIM_Pista_Ponto_Pouso_P.40903,40903,Ângelo Ponzoni,Não,,18,1460,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.15731686309698 -27.000068674343712)
BCIM_Pista_Ponto_Pouso_P.40997,40997,Municipal de Centenário do Sul,Não,,100,1200,Sim,Construída,Sim,Pista de pouso,Público,Grama,POINT (-51.603611110743415 -22.83083333196601)
BCIM_Pista_Ponto_Pouso_P.42075,42075,Vacaria Novo,,,30,2020,Sim,Construída,Sim,Pista de pouso,Público,,POINT (-51.02277777780001 -28.431944445190553)
BCIM_Pista_Ponto_Pouso_P.41003,41003,Comandante Antonio Amilton Beraldo,Não,,30,1430,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-50.144444444002644 -25.18777777624387)
BCIM_Pista_Ponto_Pouso_P.41073,41073,Itapiranga,Não,,30,915,Sim,Construída,Sim,Pista de pouso,Desconhecido,Cascalho,POINT (-53.68583333255763 -27.142499998105485)
BCIM_Pista_Ponto_Pouso_P.41359,41359,Gurupi,Não,,30,1700,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-49.13230622561627 -11.739225422675714)
BCIM_Pista_Ponto_Pouso_P.41463,41463,Ji-Paraná,Não,,45,1800,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-61.84666666642164 -10.870555554832702)
BCIM_Pista_Ponto_Pouso_P.41535,41535,Surumu,Não,,15,1000,Sim,Construída,Sim,Pista de pouso,Público,Terra,POINT (-61.160169531219836 4.484672838714522)
BCIM_Pista_Ponto_Pouso_P.41641,41641,Júlio Belém,Não,,30,1800,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-56.77055485228227 -2.66968787762981)
BCIM_Pista_Ponto_Pouso_P.41749,41749,Presidente João Batista Figueiredo,Não,,30,1630,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-55.58602114088539 -11.885483524247947)
BCIM_Pista_Ponto_Pouso_P.41795,41795,Santa Izabel do Rio Negro,Não,,30,1200,Sim,Construída,Sim,Pista de pouso,Público,Areia,POINT (-65.03388888900918 -0.4169444445227259)
BCIM_Pista_Ponto_Pouso_P.41917,41917,Regional Orlando Villas Boas,Não,,18,1482,Sim,Construída,Sim,Pista de pouso,Público,Cascalho,POINT (-54.95277777796262 -10.17027777749176)
BCIM_Pista_Ponto_Pouso_P.42008,42008,Ariquemes,Sim,,18,1306,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-63.0488888889 -9.8847222222)
BCIM_Pista_Ponto_Pouso_P.42010,42010,Nelson Rodrigues Guimarães,Não,,30,2100,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-48.61 -17.7247222222)
BCIM_Pista_Ponto_Pouso_P.42012,42012,Tabajara,,,60,650,,Construída,Sim,Pista de pouso,Público,Terra,POINT (-62.1172222222 -8.9169444444)
BCIM_Pista_Ponto_Pouso_P.42014,42014,Walfrido Samito de Almeida,,,30,1500,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-40.89480236624169 -4.042971541351119)
BCIM_Pista_Ponto_Pouso_P.42016,42016,Santa Terezinha,,,18,1260,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-51.5516666667 -27.1727777778)
BCIM_Pista_Ponto_Pouso_P.42017,42017,João Pereira dos Santos Filho,,,25,1500,Sim,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-40.6269444444 -7.1)
BCIM_Pista_Ponto_Pouso_P.42018,42018,Chapadão do Sul,,,30,2000,,Construída,Sim,Pista de pouso,Público,Asfalto/Concreto Asfáltico,POINT (-52.4866666667 -18.8377777778)
